gene,free:hom_g2,free:hom_e2,free:v,free:w,free:V_BIN,free:V_BMem,free:V_CD4ET,free:V_CD4NC,free:V_CD8ET,free:V_CD8NC,free:V_NK,free:W_BIN,free:W_BMem,free:W_CD4ET,free:W_CD4NC,free:W_CD8ET,free:W_CD8NC,free:W_NK,free:ct_beta_BIN,free:ct_beta_BMem,free:ct_beta_CD4ET,free:ct_beta_CD4NC,free:ct_beta_CD8ET,free:ct_beta_CD8NC,free:ct_beta_NK,p:free:hom_g2,p:free:hom_e2,p:free:V,p:free:W,p:free:vc_BIN,p:free:vc_BMem,p:free:vc_CD4ET,p:free:vc_CD4NC,p:free:vc_CD8ET,p:free:vc_CD8NC,p:free:vc_NK
ENSG00000102575,0.0707704,0.0426708,0.0238555,2.16922,0.00505339,0.246334,-0.0072099,0.0204033,-0.023353,-0.0371152,-0.0371246,3.12479,11.6769,0.109556,0.00113571,0.0920695,0.0146384,0.165456,1.93229,11.1084,0.00923498,-0.306423,-0.867904,-0.43899,-0.34225,0.00265702,0.262012,0.631949,9.57811e-13,0.480161,0.257308,0.565701,0.219554,0.786138,0.909767,0.891115
ENSG00000197044,0.0316067,0.118776,0.0447751,0.059055,0.0925942,0.157802,-0.00342235,-0.0126621,0.0136835,0.0680288,-0.0025981,1.53105,-0.772753,-0.368933,0.0103202,-0.0641912,0.349137,-0.27125,1.20877,0.823999,-0.642651,-0.567022,-0.687961,-0.554397,-0.158657,0.157536,0.109064,0.992395,0.878763,0.365963,0.347656,0.51554,0.641491,0.435024,0.233085,0.512812
ENSG00000171295,0.00125512,0.0623379,-0.0177293,0.137624,0.0138727,-0.0336115,0.0640908,-0.00453568,-0.0331985,0.00778532,-0.138509,0.298228,-0.727948,-0.0625898,0.040003,0.0746816,-0.0377721,1.37876,-0.135096,-0.234096,-0.327561,-0.44691,-0.0849978,-0.205024,2.29371,0.466625,0.224966,0.827176,0.86803,0.451825,0.580389,0.306841,0.594339,0.800282,0.449463,0.940299
ENSG00000171291,0.0039574,0.154062,-0.0121895,0.37491,-0.0744092,-0.0449461,-0.000327377,-0.00510174,-0.0063581,-0.00990255,0.0557182,2.40469,-0.40467,0.216415,0.0969458,0.0548419,0.0224836,0.233666,4.11286,2.20684,-0.388025,-0.0166458,-1.71547,-0.268343,0.450945,0.329318,0.00069376,0.732388,0.0198021,0.86434,0.771138,0.503348,0.684087,0.70359,0.759135,0.100079
ENSG00000196757,-0.0094856,0.0232457,-0.0238393,0.29603,0.0222598,-0.119797,-0.0556153,-0.00396752,0.0380856,-0.00574389,-0.0420975,-0.262297,0.223512,0.885022,0.0943829,-0.133917,0.506238,0.759271,-0.55048,0.150207,0.133423,-0.206851,0.205332,-0.0219679,1.15616,0.753061,0.42728,0.99699,0.922539,0.433115,0.697178,0.684916,0.579513,0.339394,0.53897,0.662619
ENSG00000223547,0.00508936,0.240559,-0.00092732,0.0483061,-0.0141713,0.0742524,-0.00516351,0.00747182,-0.00627591,-0.0321022,-0.0305025,0.851789,-0.150859,-0.0731793,-0.169208,-0.387206,0.221793,0.0450121,3.43158,1.90863,-0.2815,0.133885,-0.937515,0.0979904,0.467339,0.387129,0.00222928,0.949937,0.207416,0.527663,0.366043,0.537689,0.357029,0.594893,0.83677,0.76119
ENSG00000196646,0.0359071,0.0842494,0.00496237,0.209708,0.205148,-0.0288425,-0.0652891,-0.0267451,-0.0125589,-0.000930278,-0.0360456,0.349998,0.519038,-0.018763,-0.044154,-0.0455756,0.131106,0.576308,-0.210307,-0.248186,-0.409326,-0.546874,-0.719311,-0.572991,-0.379858,0.0352147,0.0754526,0.403365,0.404813,0.0646887,0.663549,0.939846,0.925116,0.652894,0.510839,0.876141
ENSG00000197857,0.0805941,0.0779394,0.0412786,0.258802,0.0201804,-0.142619,0.0515418,-0.057299,0.0857041,-0.0514037,0.382846,-0.271945,0.419662,0.0287719,0.285936,0.283147,0.736996,0.329044,-1.34631,-1.0094,0.694993,0.0718798,-0.44062,0.166065,1.05346,0.000831984,0.0591253,0.000852491,0.0011555,0.392477,0.999971,0.297995,0.991982,0.0575418,0.909163,0.00140027
ENSG00000188868,0.000437998,0.0653315,0.00507701,0.256195,-0.043779,0.0216634,0.000284073,0.010417,-0.000423509,0.0462441,0.00113304,-0.10881,0.0528055,0.611536,0.275014,0.301769,0.668271,-0.00721816,-0.441699,-0.578155,0.768893,1.38745,-1.16852,0.997904,-1.11984,0.47323,0.066737,0.612589,0.0147775,0.977203,0.371329,0.497968,0.278423,0.512511,0.215049,0.462424
ENSG00000196466,0.00769016,0.0413236,0.0142556,0.27339,-0.0389935,0.00300084,0.04745,0.00315352,0.0346246,-0.0201067,0.0706604,0.303657,0.261725,-0.158873,0.0669689,1.10772,0.0994947,0.233036,-0.102787,-0.283872,-0.0221912,-0.161692,0.136808,-0.269325,0.947799,0.294262,0.321634,0.976086,0.821634,0.725068,0.487604,0.327629,0.444512,0.331088,0.725724,0.263859
ENSG00000249709,0.0052165,0.0580737,0.0407016,0.326129,0.181198,-0.0688145,0.0554197,0.00819972,0.0298529,0.0328251,0.0462307,0.3329,2.71591,-0.0397874,0.245153,-0.538843,-0.486497,0.0540692,0.576222,0.373085,-0.484679,-0.47714,-0.0720358,-0.276998,0.106034,0.369681,0.257931,0.871015,0.122401,0.140647,0.684311,0.30919,0.350044,0.302108,0.315155,0.269411
ENSG00000188033,0.025107,0.018546,-0.0200571,0.167099,-0.108111,0.0673815,-0.0491167,-0.0195284,-0.0441665,-0.0119479,0.0250891,-0.708225,0.384191,-0.0234125,0.0567852,-0.299885,0.228178,1.53206,0.405404,-0.0803245,-0.0258306,-0.334923,0.115728,-0.121368,1.231,0.125843,0.426876,0.664358,0.704632,0.967997,0.340616,0.674045,0.79797,0.822741,0.584415,0.408751
ENSG00000173875,0.0356786,0.0525148,0.00294375,0.244434,0.0138029,-0.0505761,-0.0115465,-0.0276391,0.02132,-0.0325711,0.107816,0.297993,1.16147,0.0900084,-0.0423139,-0.142308,-0.0204085,0.366599,2.48592,0.867322,-1.53742,-1.58724,-0.0525392,-0.915237,0.695538,0.007328,0.11664,0.200492,0.518842,0.444321,0.736085,0.628465,0.981842,0.257058,0.946713,0.0280132
ENSG00000104774,0.0040699,0.155531,0.0662732,-0.015506,0.470081,-0.073322,0.0905658,-0.010055,0.0174901,-0.0136162,-0.017231,0.0281984,0.937201,0.0855471,-0.105489,-0.421477,-0.304045,-0.328477,3.33994,2.90007,-0.581538,-0.704633,-0.475548,-0.640934,-0.899449,0.398047,0.0184308,0.717812,0.542145,0.0567923,0.734284,0.169191,0.736982,0.330695,0.707374,0.703005
ENSG00000123154,0.006479,-0.133993,0.033768,0.0750977,0.0251205,0.227213,-0.0234755,-0.0146231,-0.00763486,0.0473392,-0.0175628,0.753357,-0.193015,-0.445284,0.196437,-0.192243,0.481079,-0.0746467,-0.149281,-0.278972,-0.927634,-1.00447,0.516483,-0.405451,2.82957,0.284822,0.975696,0.778076,0.33774,0.403682,0.0987449,0.663867,0.858206,0.578318,0.214198,0.618667
ENSG00000105583,0.00114805,0.0549069,-8.71284e-05,0.0891887,-0.00144404,0.00567232,-0.0067137,0.00259193,0.00673825,-0.00265166,-0.004803,0.00835591,0.10904,0.0619768,-0.00462607,0.24767,-0.0343828,0.236286,-0.543199,0.265664,-0.818776,-1.37158,1.43016,-0.897266,3.3849,0.357477,8.13495e-05,0.957838,0.0050153,0.537952,0.407499,0.774608,0.255033,0.286757,0.700857,0.703119
ENSG00000095059,0.0034917,0.090592,-0.00455334,0.0855767,0.00298909,-0.024256,-0.00300066,-0.00393091,-0.00154226,0.003064,-0.00519668,-0.365945,0.829797,0.03946,0.0977122,-0.125772,0.0240311,0.0997545,-0.168266,0.733829,0.262753,0.448166,-0.315193,0.464691,0.179365,0.24684,0.00266025,0.999306,0.0684866,0.452881,0.67533,0.542238,0.703176,0.54855,0.434472,0.613138
ENSG00000132004,-0.00163797,0.110064,0.00267167,0.0168684,-0.126799,0.0806742,0.0545111,0.00589463,-0.00564064,-0.0155794,0.0256412,-0.632832,-0.387951,1.00459,-0.0615395,0.777619,-0.268307,-0.313505,-0.0593113,-0.36111,0.625851,-0.0296736,-0.0372956,-0.0519106,-0.00388235,0.554119,0.11168,0.924053,0.501134,0.876424,0.317739,0.33957,0.367051,0.534224,0.633673,0.341964
ENSG00000105576,0.00954683,-0.115165,0.0123505,0.0417258,0.156682,-0.176285,0.0375986,-0.0245666,0.0126052,-0.0357949,0.116215,-0.966008,0.795292,-0.331785,0.239146,0.421748,1.02456,-0.890868,-0.382464,-0.145464,0.0222845,-0.143861,-0.032513,0.464011,0.822531,0.301911,0.902329,0.267507,0.120099,0.215781,0.966334,0.396705,0.905134,0.418266,0.691648,0.117454
ENSG00000123144,-0.00026545,0.0587115,-0.00208,0.0793695,-0.00569032,-0.00546952,0.00562664,-0.00030439,-0.00262659,0.000709257,-0.00680508,0.0382554,0.154994,-0.00828956,0.0411371,0.117084,0.0117554,0.20065,-0.866891,0.162479,-0.281757,-0.613068,0.693322,-0.428763,0.87454,0.568765,6.98897e-11,0.32435,3.80405e-08,0.948549,0.784364,0.225481,0.580871,0.818174,0.434361,0.976098
ENSG00000198356,0.00221663,0.00157699,-0.000461046,0.157638,-0.00462747,0.0103934,-0.00740413,-0.00218159,0.0117387,-0.00659863,-0.00454754,-0.0586835,0.360513,-0.0964907,0.0111172,0.198428,0.0450554,0.643526,-1.02774,0.155317,0.0463012,-0.799193,1.34196,-0.434097,2.91538,0.288608,0.461062,0.965553,5.89478e-06,0.655283,0.370828,0.746158,0.669669,0.264217,0.841904,0.605612
ENSG00000095066,0.0104493,0.0792146,-0.00546514,0.130411,-0.055391,0.0763854,-0.00849255,-0.00403849,-0.014916,-0.0253962,-0.00640716,0.318846,0.342502,-0.0777097,0.315502,-0.154495,0.303351,-0.135122,-0.900993,-0.220084,-0.0341203,0.733535,-1.3636,0.669961,-1.33847,0.264603,0.0716501,0.972014,0.105883,0.819479,0.279696,0.542363,0.570382,0.700058,0.696273,0.572876
ENSG00000171223,-0.00818663,0.227493,0.00167988,0.190884,0.00475225,0.00231127,0.00180935,0.00130606,-0.00148142,0.000727773,0.00233385,0.0308373,-0.12677,0.277424,0.306566,0.442631,0.45852,-0.0530218,0.0825501,-0.164527,-0.302109,-0.104815,-0.865636,-0.130334,-1.03246,0.993362,3.54664e-12,0.974492,9.43933e-104,0.290842,0.364022,0.414398,0.402287,0.637994,0.450115,0.298771
ENSG00000167815,0.0207038,0.139271,0.00820954,0.214477,-0.0172205,-0.00475828,-0.0260993,-0.00895841,0.0325692,-0.0181018,0.100036,0.0345564,0.174236,0.029983,0.153528,0.487179,0.0619609,0.559898,-3.37206,-2.33868,1.0441,0.641472,-0.528845,0.564451,-1.19831,0.00230115,3.66253e-13,0.0427123,3.30332e-22,0.957971,0.597739,0.994214,0.92279,0.0273176,0.992855,0.00351689
ENSG00000104889,-0.0053866,0.0648939,0.0216427,0.342837,-0.00117126,-0.038971,0.00631664,0.00411663,-0.0146105,-0.00556218,0.20138,1.46545,0.288056,-0.412442,-0.0290089,0.514907,-0.0283183,0.601209,0.101183,0.615743,-0.213939,-0.58932,0.598446,-0.178157,2.65772,0.785181,0.0909561,0.89756,0.134628,0.507719,0.662144,0.439602,0.31208,0.757565,0.616869,0.106414
ENSG00000105612,0.0034278,-0.000101027,-0.00456861,0.184962,0.0114869,0.00759426,-0.0274966,0.000789498,0.000708361,-0.00483945,-0.0202233,0.225438,0.368639,-0.112555,0.0132904,0.2615,0.0187887,0.51963,-1.52961,-1.05189,-0.483841,-0.869038,0.383667,-0.776435,1.7897,0.299486,0.502246,0.648534,0.00539128,0.350155,0.406523,0.955603,0.459427,0.486513,0.642859,0.889437
ENSG00000105607,0.000478761,0.066189,-0.000978476,0.106291,-0.0169978,-0.0176739,0.0131203,-0.0051326,0.0392063,-0.00639149,-0.0129801,-0.0569911,-0.483673,0.368775,0.100293,0.239523,0.200265,0.375847,-0.919746,-0.704386,0.158347,0.198618,0.380986,0.40785,1.0101,0.475595,0.0457876,0.973356,0.170071,0.721077,0.654362,0.408227,0.6978,0.192123,0.596211,0.618035
ENSG00000179115,0.0165024,0.0767459,0.00592335,-0.0760733,-0.0413901,-0.00086642,0.0602211,-0.019947,-0.0082148,-0.0188404,0.0705011,-0.176746,-0.23706,-0.1005,0.0192334,-0.162517,0.0039525,0.121124,-0.535595,-0.196768,0.323952,0.263025,0.354411,0.378111,1.2524,0.084788,0.00535797,0.402505,0.698081,0.960714,0.50618,0.180338,0.971359,0.653341,0.824826,0.101449
ENSG00000179218,0.0148454,0.0815286,-0.000408816,0.219757,-0.0182526,-0.0149839,-0.00252035,0.00447425,-0.00872656,0.00397485,0.0331726,0.0562076,0.0483489,0.0153071,-0.0187388,0.568842,0.0327306,0.835599,-1.34657,-1.27614,-0.766684,-1.25,1.58844,-0.9306,3.24531,0.00702984,5.3463e-09,0.444933,4.74225e-31,0.935353,0.902081,0.579479,0.238209,0.76117,0.363118,0.0811818
ENSG00000179262,0.00868597,0.0321774,-0.00147681,0.0684264,0.0373741,0.00522298,-0.013201,-0.00581006,-0.00526178,-0.0122453,-0.0164167,-0.203363,0.43755,-0.10194,0.00908883,0.0568967,0.058125,0.222628,-0.279745,0.407564,-0.0621112,-0.273902,0.275659,0.0539941,0.626241,0.0866782,0.0296507,0.784192,0.0762367,0.144766,0.460012,0.76676,0.791048,0.650927,0.82921,0.862814
ENSG00000179271,0.00160829,0.0660178,0.012567,0.168777,0.000758732,0.0501389,0.0150285,-0.00385006,-0.00116661,0.00999172,0.0170679,0.271134,0.606552,-0.123273,0.00518406,0.190946,0.0374624,0.193434,-1.26964,0.713545,0.337918,-0.308372,0.698723,-0.0102125,0.494157,0.403705,0.00503421,0.975591,0.137513,0.492857,0.250166,0.339025,0.686591,0.522369,0.346227,0.241532
ENSG00000008441,0.0020207,0.189538,0.135546,0.177545,-0.150728,1.01418,0.00557859,0.00295586,0.0382384,0.0572104,-0.0186129,5.5651,-2.89579,-0.997487,-0.138883,-0.308841,0.294315,-0.275598,3.50876,1.96987,-0.777574,-0.332949,-1.13472,-0.334438,-1.70387,0.482653,0.119624,0.957409,0.134913,0.592553,0.153012,0.484903,0.478712,0.359462,0.33256,0.642396
ENSG00000104903,0.0215174,-0.00366836,-0.0257894,2.77183,0.00494993,-0.0355557,-0.0373816,-0.0323524,-0.0277801,-0.0259505,-0.0264551,11.6355,7.24721,-0.233544,0.117765,0.223161,0.11086,0.301801,9.87318,9.96139,-0.376666,-0.662842,-1.6144,-0.766002,-1.72787,0.113073,0.521222,0.813179,3.33112e-17,0.493864,0.538197,0.861315,0.955012,0.902525,0.847153,0.876836
ENSG00000104907,0.000484132,0.151578,-0.0137977,-0.0109236,-0.136383,0.0810311,-0.115088,-0.00054669,0.0517706,0.00325434,0.0193777,0.551182,-0.936231,0.0049734,-0.118122,-0.21156,0.490209,0.143082,2.61124,1.96551,0.392906,0.24265,-1.21331,0.472968,-1.74122,0.48938,0.00574631,0.696879,0.238904,0.866334,0.355484,0.928352,0.509669,0.196796,0.480329,0.35979
ENSG00000160877,-0.0239529,0.0676998,0.019649,0.224779,-0.0182605,-0.127997,0.0849906,0.0198208,0.071088,-0.0243163,0.132217,-0.217986,1.98796,-0.854227,-0.0270976,-0.213556,0.0738302,0.82453,-1.18937,-0.21306,-0.502007,-0.945813,0.997097,-0.504704,2.41654,0.933789,0.198895,0.890995,0.299668,0.569714,0.715658,0.267167,0.174162,0.279112,0.663848,0.254691
ENSG00000104915,-0.0103962,0.124173,0.0256823,0.154519,0.0338084,0.0335279,0.0240983,0.0235068,-0.0171213,-0.00994165,0.0918974,0.258288,0.531712,0.154841,0.01912,0.164296,-0.179341,0.132718,-0.608571,-0.444996,-0.272201,-0.503716,0.224557,-0.125777,0.88043,0.886938,0.000908992,0.648927,0.412949,0.351774,0.399486,0.384758,0.0472289,0.718266,0.636426,0.115631
ENSG00000160888,-0.0161673,0.178264,-0.00438136,0.280916,-0.0149072,-0.00206313,0.0120399,0.00325383,-0.0142751,-0.00640992,-0.00830786,0.725169,0.561823,-0.136,-0.144047,0.311436,0.0059906,0.642038,-0.539418,0.0913935,-1.09378,-1.37515,-0.23441,-1.20363,1.32486,0.970034,0.0022106,0.389753,4.92077e-52,0.813603,0.543129,0.127997,0.303381,0.954576,0.758838,0.710864
ENSG00000141837,0.0341052,0.158581,-0.0305872,0.830814,-0.291686,-0.0269181,-0.022648,-0.0205779,0.0134112,0.00775614,0.126552,2.48559,3.40123,-0.141135,-0.0877879,-0.605029,-0.234036,0.99686,3.86265,4.85845,-0.561913,-0.618833,-0.118373,-0.606483,1.43412,0.254798,0.130332,0.992119,0.0703807,0.684639,0.510402,0.585019,0.653569,0.441333,0.4571,0.279629
ENSG00000104957,0.0206963,0.219103,0.0100978,0.0956734,-0.117653,-0.0322425,0.0365564,0.000123573,0.0369927,0.0508561,0.096051,0.563665,1.1257,-0.257302,-0.307285,-0.386513,-0.180784,0.112237,-0.611795,-0.516701,-0.297371,-0.359572,0.468968,-0.280129,0.963596,0.235,0.000431788,0.926692,0.0460024,0.841414,0.56471,0.396697,0.498498,0.313644,0.260988,0.226781
ENSG00000037757,-0.00184943,0.323222,0.0129734,0.0852538,0.0461335,-0.0193629,0.0272205,-0.0105469,0.00746308,0.0549177,-0.0150112,0.0922795,1.06658,-0.720145,-0.0891826,-0.0374757,0.209111,0.0756098,-0.857529,-0.623869,0.648748,0.725048,-0.0880997,0.68171,-0.254416,0.5424,3.31403e-07,0.986438,0.525444,0.331274,0.559942,0.401154,0.686771,0.442366,0.20793,0.61029
ENSG00000104979,0.00687796,0.102375,-0.00323771,0.137342,-0.00221087,0.020279,-0.0264271,0.00633301,0.00162761,-0.0119019,-0.0103636,0.0543004,0.171588,0.0119372,0.170323,0.0957667,0.164086,0.293395,-2.41507,-0.898188,0.294449,0.304996,-0.355425,0.557711,-0.510583,0.152689,5.07864e-07,0.862372,1.60442e-07,0.533082,0.338178,0.867824,0.260326,0.459861,0.831458,0.70104
ENSG00000132003,-0.0127738,0.0523809,0.0258137,0.25662,0.0539069,-0.0983376,0.139892,0.0125205,0.0692595,0.0319467,-0.0284924,-0.420919,0.214594,0.0615259,-0.261407,0.915437,-0.0552077,1.34232,-0.691754,-0.32543,0.0290996,-0.541706,0.0359479,-0.00326199,0.0296301,0.735019,0.281843,0.928502,0.165517,0.255157,0.74727,0.251665,0.307207,0.199542,0.355945,0.601927
ENSG00000267519,-0.00734918,0.211748,-0.000357313,0.385709,0.0353756,0.00591537,-0.0126765,0.00811988,0.0182797,0.00252472,-0.0600399,-0.0697592,1.04511,-0.432461,-0.709998,0.37627,-0.557919,3.04872,-0.218039,0.491173,-0.218974,-0.556014,0.269731,-0.302157,0.931093,0.72079,0.0114454,0.444086,2.61238e-09,0.0988584,0.458109,0.802248,0.208482,0.212844,0.406119,0.941966
ENSG00000132024,-0.00218903,-0.00391061,0.0161223,0.0483464,0.0428823,0.097004,0.0470348,0.00501249,-0.0275858,-0.00318855,-0.0483034,-0.299089,0.329795,-0.241338,0.0543613,0.163829,0.274062,0.0568041,-0.989618,-0.325217,-0.769934,-1.10014,1.11122,-0.727049,1.76335,0.572723,0.537547,0.952467,0.656672,0.292956,0.274563,0.316579,0.380338,0.730934,0.525667,0.777581
ENSG00000132017,0.0353238,-0.0210517,-0.024043,0.297506,-0.0378587,0.0983768,-0.106573,-0.026963,-0.0304173,0.0149612,-0.0798271,0.460399,1.19617,-0.290943,0.00117216,0.575363,0.0440473,0.0963386,-0.725701,0.247494,-0.481301,-0.805595,0.335804,-0.439232,1.59622,0.0531765,0.655457,0.673352,0.48201,0.642381,0.318209,0.909732,0.860749,0.683692,0.38293,0.831296
ENSG00000132005,-0.0128255,0.0917066,0.0127889,-0.108561,0.010932,-0.046203,0.0427518,0.0307066,0.00941847,0.0329528,0.00896332,-1.00493,0.0355942,0.15573,0.136104,-0.07934,0.0359988,-0.0390811,0.245018,1.00062,0.42261,-0.0604047,0.363899,-0.0121776,0.628242,0.738181,0.122385,0.996085,0.777421,0.471388,0.577998,0.399274,0.211093,0.453778,0.334908,0.463318
ENSG00000104998,0.0577714,0.11164,0.00387331,0.0955838,-0.0196644,0.00736491,-0.0118208,-0.0214112,-0.0169019,0.00382519,0.0857214,0.0258426,0.112768,0.222982,0.0968304,-0.0478887,0.0927698,0.165783,-1.78361,-0.799187,0.964115,0.655695,-0.346086,0.336638,0.777278,0.00260142,0.000384405,0.881028,0.375132,0.662748,0.456385,0.574419,0.846703,0.704867,0.463804,0.0840005
ENSG00000141858,0.00157676,0.0975338,-0.0502725,-0.193393,-0.116677,-0.171659,-0.0741675,-0.00193552,0.0646658,-0.0698836,0.0177492,-0.156982,0.0789635,-0.222482,-0.0814555,-0.446635,0.0938575,-0.619014,-0.759106,-0.367682,-0.0481443,0.209885,0.439594,0.744035,0.95464,0.469843,0.106513,0.72207,0.848546,0.870066,0.867524,0.729158,0.524729,0.255012,0.835667,0.438528
ENSG00000072062,0.00393296,0.0784285,-0.0223694,-0.00216568,0.0330334,0.0146083,-0.0679492,-0.00810398,-0.0543686,-0.0570022,-0.0168039,0.046505,-0.0958366,-0.764335,-0.0919155,-0.303614,0.510124,0.683913,-0.779019,-0.12208,-0.458395,-0.419708,0.430574,-0.0833468,1.80105,0.435713,0.146221,0.984555,0.539924,0.423719,0.473814,0.720119,0.606131,0.739788,0.7876,0.54579
ENSG00000105011,-0.0139703,0.0398465,-0.00232342,0.78973,0.0184745,0.0801242,-0.141622,-0.00429263,0.0164627,0.073271,-0.0586817,-0.23278,0.372603,1.20864,-0.000199552,-0.0261416,1.60517,2.60081,-0.163486,-0.0638297,0.624492,-0.253882,0.440762,0.796149,3.88288,0.85211,0.316844,0.924661,0.0989328,0.417352,0.292431,0.896315,0.608831,0.404133,0.273433,0.591091
ENSG00000123146,0.0110762,0.0642771,0.00011201,0.31083,-0.00752236,-0.00555294,0.0272888,-0.0115161,-0.00801954,-0.00838733,0.0144935,0.201111,0.348746,0.10147,0.0325448,0.44481,0.114565,0.932562,-3.0804,-1.81244,-0.86232,-1.41791,1.45869,-0.932053,3.74997,0.0689061,9.11894e-06,0.655275,4.27573e-18,0.671878,0.579616,0.138143,0.953761,0.64718,0.745473,0.350938
ENSG00000123136,-0.00322895,0.122328,0.01595,0.149737,-0.0255377,0.0130725,-0.00687173,-0.000908182,0.0932702,-0.0350081,0.0736329,-0.00855285,0.200161,-0.181849,-0.137658,0.0015119,0.034287,1.14026,-0.1977,0.338283,-0.881437,-1.21547,0.394195,-0.771112,2.49906,0.617264,6.53645e-05,0.301815,2.22604e-06,0.686114,0.438543,0.554342,0.52815,0.0428791,0.974805,0.157712
ENSG00000123143,-0.0026571,0.0318093,-0.00072218,0.143871,-0.00826395,-0.0147596,0.0249402,0.000722963,-0.00623645,0.00664079,-0.00809922,0.0861751,0.0304576,-0.0879046,-0.000595915,0.254224,0.00601436,0.718728,-1.68019,-0.938472,-0.439811,-0.796401,1.02859,-0.563929,3.23997,0.681741,0.0616227,0.9978,0.00403911,0.623188,0.626559,0.277389,0.463893,0.590147,0.366354,0.57235
ENSG00000123159,0.0443172,0.0993995,0.0276459,0.108328,-0.0492411,-0.0381836,0.0357829,0.0511229,0.0480829,-0.00513979,0.151097,0.0177055,0.044649,0.352964,0.105621,0.122414,-0.0221364,0.137081,-2.28982,-1.93813,0.488203,0.0119942,0.640906,-0.154942,0.895498,0.000635315,6.60912e-06,0.00627376,0.0806081,0.998221,0.902177,0.257316,0.0140794,0.135392,0.57825,0.00762562
ENSG00000132002,0.0112965,0.111816,0.0088101,0.286293,-0.0166048,-0.0131628,0.0405852,0.0318366,-0.000324903,0.0260553,-0.00671396,-0.476152,-0.451958,0.784304,0.865208,0.732582,0.875321,-0.325251,-2.60489,-2.65363,0.439977,0.251616,-0.0282852,0.365715,-1.57639,0.200159,0.000649012,0.895096,4.2349e-36,0.907028,0.837761,0.142033,0.082251,0.506108,0.153805,0.726809
ENSG00000099797,0.0173208,0.0401939,0.0222725,0.277007,-0.0242014,-0.0335443,0.0356439,-0.00333304,0.0128782,0.00102009,0.167444,0.161745,0.253599,0.051084,0.164746,0.150969,0.153567,1.00334,-3.12082,-3.0649,0.275088,0.182589,-0.126414,0.27085,0.851365,0.00714275,0.0042182,0.021797,1.85404e-20,0.901832,0.939829,0.153106,0.624292,0.258594,0.479927,0.00047711
ENSG00000099795,0.0026805,0.0447717,0.00260234,0.199253,-0.0173543,0.00365233,-0.00275096,-0.0041618,0.00829055,0.0013459,0.0291946,0.0973076,0.00490082,-0.0635261,-0.0120197,0.475131,0.0289964,0.863981,-2.17604,-1.00205,-0.985892,-1.64001,1.84166,-1.19783,5.01357,0.26967,0.000213472,0.901778,9.22797e-19,0.855954,0.453295,0.566037,0.804302,0.324767,0.45281,0.155201
ENSG00000160961,0.0694344,0.0922607,-0.0257916,-0.00990349,0.0502004,-0.167128,0.0822353,-0.0665031,0.0480017,-0.0890262,-0.0383212,-0.35203,-0.517741,0.576149,0.0874792,-0.0587319,-0.0475555,0.243107,0.525306,-0.427723,-0.282073,-0.213183,0.503161,-0.35486,1.49182,0.0540656,0.167319,0.884742,0.972284,0.440884,0.785,0.35505,0.924785,0.371334,0.844986,0.577176
ENSG00000127507,0.0137895,0.116309,0.0416647,0.567619,-0.0310361,0.390535,-0.115917,-0.0048443,0.0178457,-0.0195119,0.0545815,0.0825457,0.400338,0.833046,0.181122,1.39971,0.628723,0.447852,-0.26095,-0.238458,-0.440006,-0.535919,0.0965526,-0.222892,0.142127,0.306937,0.070747,0.937681,0.134672,0.58385,0.168221,0.842174,0.550891,0.449915,0.570544,0.363713
ENSG00000105135,0.00453326,-0.043775,0.00492017,-0.00665661,0.0987649,-0.0502148,-0.0779959,0.0277722,-0.00228076,-0.0106446,0.0490401,-0.430241,0.176975,-0.224398,0.191286,0.209876,-0.171134,0.201039,-0.930915,-0.532738,-0.176939,-0.0851399,-0.0358427,0.0721541,0.871456,0.370801,0.841642,0.857645,0.163683,0.189398,0.632575,0.828936,0.138258,0.51467,0.590576,0.28508
ENSG00000141867,-0.00589465,0.00787197,0.0121119,-0.0987388,0.104913,0.0108922,-0.022765,1.29309e-05,0.0289848,0.00623267,-0.0434872,-0.538179,0.373523,-0.701188,-0.0489737,-0.0248022,-0.0598612,0.308309,1.02789,1.57185,-0.092682,-0.540053,0.196572,0.0613677,0.791083,0.658206,0.43972,0.84074,0.0267994,0.145,0.46422,0.709093,0.49965,0.253785,0.431182,0.857971
